voice title,voice description,reference_audio,,SVDQ-Images,mgm_preview_audio,tts_preview_audio,Tags,MGM WER,TTS WER
Animated Aristocratic Villain (Senior Male),"Smooth, sibilant, refined senior male audio. A classic, cold voice (Posh British), insulting the hero's intelligence and boasting with bored elegance. Slow, precise, condescending pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/185_animated-aristocratic-villain-senior-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_b2b79b57f3074125821aed4079fee7c2.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9649887220184d68b0d7737d67449278.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_185_animated-aristocratic-villain-senior-male_1.mp3,"Senior, Male",,
Excited Teen Girl Gossiping (Teen Female),"Fast, high-pitched, whispering teen female audio. A voice rapidly sharing unbelievable gossip, punctuated by sharp gasps. Very fast, conspiratorial pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/186_excited-teen-girl-gossiping-teen-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_75dcf8d0ed4f4ed09f6595b8fb81b400.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e951d55651c24892b4f8cb30f7b71acf.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_186_excited-teen-girl-gossiping-teen-female_1.mp3,"Teen, Female",,
Gruff Old West Town Sheriff (Middle-aged Male),"Deep, slow, gravelly middle-aged male audio. A heavy drawl, speaking with calm, intimidating authority and few words. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/187_gruff-old-west-town-sheriff-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_02fc5032658e44c685d7d37facf797b9.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4f512c7a7cba40599ebba8e0692845bf.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_187_gruff-old-west-town-sheriff-middle-aged-male_1.mp3,"Middle-aged, Male",,
Strict Piano Teacher (Senior Female),"Sharp, thin, critical senior female audio. A voice (Eastern European accent) that sharply counts rhythm, sighs with disappointment, and demands repetition. Fast, rhythmic, clipped pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/188_strict-piano-teacher-senior-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d7dbc010b68f4b7e956b8c393f19fce3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_40129e14d8b549fe853179ff354b9d02.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_188_strict-piano-teacher-senior-female_1.mp3,"Senior, Female",,
Arrogant Dismissive College Professor (Middle-aged Male),"Nasally, articulate, droning middle-aged male audio. A voice that speaks with condescending intellectualism, bored by student questions. Slow, monotone pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/189_arrogant-dismissive-college-professor-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_71e4660f94c04be8aac30c386af2980f.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_14e51017386f423eb192fe5e4ec08517.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_189_arrogant-dismissive-college-professor-middle-aged-male_1.mp3,"Middle-aged, Male",,
Modern Sassy Animated Princess (Teen Female),"Bright, fast, articulate teen female audio. A modern, confident princess voice, questioning rules, making sarcastic jokes, and taking action. Fast, conversational pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/190_modern-sassy-animated-princess-teen-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_1ac67a14124c488682d0400c381c4561.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b1acf2add5bb4831bd4870391589620e.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_190_modern-sassy-animated-princess-teen-female_1.mp3,"Teen, Female",,
Old Farmer Storyteller (Senior Male),"Warm, gravelly, slow senior male audio. A gentle, rustic accent, telling simple, wise stories with a chuckle. Slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/191_old-farmer-storyteller-senior-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_37428dd24c664cef992e7018ecf94212.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_fb3629f1d1f446cd92f4fc20b2dc72ad.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_191_old-farmer-storyteller-senior-male_1.mp3,"Senior, Male",,
Ambitious Rookie News Reporter (Middle-aged Female),"Fast, clear, articulate middle-aged female audio. A standard news voice, delivered with slightly too much energy and enthusiasm, eager to impress. Very fast, peppy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/192_ambitious-rookie-news-reporter-middle-aged-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_159c60b34a7b41fb8955aadadbc92c8e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_05f2745d27fe495fb7013bc161d579e2.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_192_ambitious-rookie-news-reporter-middle-aged-female_1.mp3,"Middle-aged, Female",,
Casual Teenage Gamer (Teen Male),"Relaxed, monotone, sarcastic teen male audio (headset mic). A voice making dry jokes, complaining about lag, and casually chatting with friends. Moderate, conversational pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/193_casual-teenage-gamer-teen-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_d19147d083a34cda9b4fe4176b3c9d19.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_a087e73e3d974d9cac2b39d7ccf183c4.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_193_casual-teenage-gamer-teen-male_1.mp3,"Teen, Male",,
Harried Office Assistant (Middle-aged Male),"Fast, high-pitched, anxious middle-aged male audio. A stressed voice, apologizing, confirming reservations, and managing his boss's impossible schedule. Fast, shaky pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/194_harried-office-assistant-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_b4320e46e77149b5a504740305c72881.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e5aacf971143418a903710fdfc450510.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_194_harried-office-assistant-middle-aged-male_1.mp3,"Middle-aged, Male",,
Wise Old Elf (Senior Male),"Smooth, melodic, ancient senior male audio. An ethereal, refined voice (British RP), speaking slowly of ancient lore with slight arrogance. Very slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/195_wise-old-elf-senior-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_5aa0fb70819b40fe901c4e433f6bc810.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_39582b49f91f400a80e794b1621ad4e3.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_195_wise-old-elf-senior-male_1.mp3,"Senior, Male",,
Giddy Anime Sidekick (Teen Female),"Very high-pitched, fast, bubbly teen female audio. A voice focused on cute things, snacks, and supporting the protagonist, often squealing. Very fast pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/196_giddy-anime-sidekick-teen-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_bc7a9b86677d4555b80b7d2b5c77c392.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_1ec279c0ed9d461d9aa3eb8241405e44.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_196_giddy-anime-sidekick-teen-female_1.mp3,"Teen, Female",,
Hard-Nosed CEO (Senior Male),"Deep, gravelly, booming senior male audio. A powerful voice, speaking in short, declarative, impatient sentences, focused only on profit. Fast, barking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/197_hard-nosed-ceo-senior-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_9db42f1276fb40eb8e9ff6296621d1f6.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6123b5f580b34f838b3b66d92b2569e8.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_197_hard-nosed-ceo-senior-male_1.mp3,"Senior, Male",,
Stressed Flight Attendant During Turbulence (Middle-aged Female),"High-pitched, strained, fast middle-aged female audio. A voice trying to sound calm and scripted, but the high pitch and speed betray panic. Fast, sharp pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/01_stressed-flight-attendant-during-turbulence-middle-aged-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_ce57fcadb90545a79407a237ee765a98.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f1d8c99f94f646a6a5866d2246dd9018.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_01_stressed-flight-attendant-during-turbulence-middle-aged-female_1.mp3,"Middle-aged, Female",,
Dorky Dad Pun Master (Middle-aged Male),"Enthusiastic, warm, slightly goofy middle-aged male audio. A voice delivering terrible puns with utter confidence, followed by a hearty, self-satisfied laugh. Moderate, cheerful pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/02_dorky-dad-pun-master-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_daf5436f6b734ad2b4b901aac9829ec0.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_6021913e0af04ef68fa77537b92afadc.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_02_dorky-dad-pun-master-middle-aged-male_1.mp3,"Middle-aged, Male",,
Anime Villain Brute (Middle-aged Male),"Extremely deep, gravelly, simple middle-aged male audio. A slow, booming voice, shouting only about his own strength and his desire to ""CRUSH!"" Slow, barking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/03_anime-villain-brute-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_ce8dee3111684952a5b15f91cf0e0045.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f05dc037837140258d76c8dd5e9530ed.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_03_anime-villain-brute-middle-aged-male_1.mp3,"Middle-aged, Male",,
Snooty Teenage Theater Critic (Teen Female),"Nasally, articulate, condescending teen female audio. A voice using overly complex words to dismiss popular media, speaking with bored superiority. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/04_snooty-teenage-theater-critic-teen-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_e8203b22cead40129e16a9e4f4f28f83.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d35be5af665b4674b0f9f071f8fe97fa.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_04_snooty-teenage-theater-critic-teen-female_1.mp3,"Teen, Female",,
Exhausted Old Prospector (Senior Male),"Dry, raspy, wheezing senior male audio. A slow, tired voice, complaining about the heat, the rocks, and his bad luck. Very slow, pained pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/05_exhausted-old-prospector-senior-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_3eb50b65b17b4029a7422b0a1d64ea63.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_252f5ac9a9c14178adc809dc80f8f382.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_05_exhausted-old-prospector-senior-male_1.mp3,"Senior, Male",,
Cyberpunk Pleasure-Bot (Middle-aged Female),"Smooth, synthesized, seductive middle-aged female audio. A voice programmed to be alluring and compliant, speaking with a calm, synthetic rhythm. Slow, measured pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/06_cyberpunk-pleasure-bot-middle-aged-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_ccd3b96f167f4ec98859d9fe9f8b8741.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_41a17c7a9f8c4374b63a7a434b19bba2.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_06_cyberpunk-pleasure-bot-middle-aged-female_1.mp3,"Middle-aged, Female",,
Tired Anime Class Representative (Teen Male),"Monotone, fast, articulate teen male audio. A voice that is intelligent but utterly exhausted, rapidly reading announcements with zero enthusiasm. Fast, flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/07_tired-anime-class-representative-teen-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_9355349d224f4d749f39a7ca2f468a47.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_592c632399cb43f88d591e01daa35bd6.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_07_tired-anime-class-representative-teen-male_1.mp3,"Teen, Male",,
Gossiping Barista (Middle-aged Female),"Fast, energetic, whispering middle-aged female audio. A peppy voice that drops to a conspiratorial whisper to share secrets about other customers. Fast, erratic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/08_gossiping-barista-middle-aged-female.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_90ef27e6f54e4072862d732b96816dda.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_41c72be58a4b4ec68a7a29e9dddd4d49.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_08_gossiping-barista-middle-aged-female_1.mp3,"Middle-aged, Female",,
Elegant Con Man (Middle-aged Male),"Smooth, articulate, charming middle-aged male audio. A sophisticated, trustworthy voice (British accent), explaining a complex, fraudulent scheme as a logical investment. Moderate, persuasive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/09_elegant-con-man-middle-aged-male.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250918/gr_59423b6b8e3c4333b3098f2b0f50a19b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d789175565ac4130b51b639d6019811f.mp3,https://s3.renderplatform.com/public-renderplatform/examples/20250919/tts_index_example_09_elegant-con-man-middle-aged-male_1.mp3,"Middle-aged, Male",,
