voice title,voice description,reference_audio,preview_image (svdq_fluxdev_fp4),SVDQ-Images,preview_audio (tts_mgm),Tags,MGM WER
Tragic Anime Villainess (Middle-aged Female),"Deep, melodic, sorrowful middle-aged female audio. A beautiful, resonant voice, delivering a melancholic monologue about her painful past, justifying her evil. Slow, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/23_tragic-anime-villainess-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a62f839fbf914be8b9ad7d33dd90d506.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_661f329d2a6248198ffbcc3b6f2ca52f.mp3,"Middle-aged, Female",
Eager Corporate Teen Intern (Teen Male),"Fast, bright, nervous teen male audio. A high-pitched voice, aggressively agreeing with everyone, offering to get coffee, desperate to please. Very fast, peppy pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/24_eager-corporate-teen-intern-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0ac48b4069aa42ea834875348e7ed7f7.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f3c002e4ec23417481a5561940703b43.mp3,"Teen, Male",
Female Ancient Forest Spirit (Senior Female),"Deep, ethereal, echoing senior female audio. A slow, patient, resonant voice, speaking of the trees and earth with ancient, cold wisdom. Very slow pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/25_female-ancient-forest-spirit-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_25ad85c9b68c429588f4143fa60949e4.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ec828acdfc7a4826999cf7e492ce5190.mp3,"Senior, Female",
Slick Talent Agent (Middle-aged Male),"Very fast, smooth, enthusiastic middle-aged male audio. A voice making huge promises, using pet names (""sweetheart""), and radiating false sincerity. Very fast, energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/26_slick-talent-agent-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d752182c5c8d4ebe9f363cffc595ba5b.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_90e0d8ce05c145d9986d1901c54304d1.mp3,"Middle-aged, Male",
Clueless Sassy Teen Girl (Teen Female),"High-pitched, fast, energetic teen female audio. A classic ""Valley Girl"" accent, confidently giving terrible advice, focused only on superficial things. Fast, bubbly pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/27_clueless-sassy-teen-girl-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3d8d83ba6b9e47e3be81a8f09fe9a020.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_3f91cf5263904107b4eb4b45265f9dcf.mp3,"Teen, Female",
Retiring Grizzled Police Detective (Senior Male),"Very slow, gravelly, exhausted senior male audio. A deep, cynical voice, narrating his last case with profound weariness and dry wit. Very slow, monotone pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/28_retiring-grizzled-police-detective-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3f81e2c12c594b22ad7e49d9c4fe9ab3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_e8227b39a10444c5808ec2e0689e6ff0.mp3,"Senior, Male",
Arrogant Rockstar (Middle-aged Male),"Slow, smooth, gravelly middle-aged male audio. A voice (slight British accent) of pure arrogance and charisma, speaking slowly as if every word is profound. Slow, relaxed, ""cool"" pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/29_arrogant-rockstar-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8e155a50376d46349c5bd660de397fa3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b7d2e259a67343c89bf48863a610ddcd.mp3,"Middle-aged, Male",
Enthusiastic Pet Shelter Volunteer (Teen Female),"Bright, warm, energetic teen female audio. A high-pitched, loving voice, describing every animal with heartfelt passion, pleading for adoption. Fast, emotional pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/30_enthusiastic-pet-shelter-volunteer-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_3b8ae1fa518f460d93b6b77b29fe0e38.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_da028a0b40c64e1581fa585e3db6a6e9.mp3,"Teen, Female",
Angry Homeowner (Middle-aged Male),"Loud, aggressive, complaining middle-aged male audio. A barking voice, pointing out flaws, demanding fixes, and threatening non-payment. Fast, angry pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/31_angry-homeowner-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_049c0601f7dc4e2ba6fb430c2a83fbcc.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_42aeeac6e8a44741b9fb7f90fe2d2d61.mp3,"Middle-aged, Male",
Calm Female Sci-Fi Android (Middle-aged Female),"Smooth, clear, monotone middle-aged female audio. A synthesized, perfectly calm voice, delivering data, analysis, and bad news with zero emotional inflection. Moderate, steady pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/32_calm-female-sci-fi-android-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d4fa02de0abd4f25a2cb3765b190511a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_360b980c4a4042b0b555e18243b5221c.mp3,"Middle-aged, Female",
Nerdy Convention-Goer (Teen Male),"Fast, high-pitched, enthusiastic teen male audio. A voice shouting character names, asking for photos, and rapidly explaining his costume. Very fast, excited pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/33_nerdy-convention-goer-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_0a101d4ca9e04747bd7fc0e35a1ea9ff.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_bad9b11817b5496a91c0349b500bc2a0.mp3,"Teen, Male",
Wise Old Village Elder (Senior Female),"Slow, calm, slightly rough senior female audio. A deep, reassuring voice, delivering simple, profound advice with warmth and authority. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/34_wise-old-village-elder-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_d7166c1817df431fb189929fc57096e3.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_879472efda76440a913697c90236ce2e.mp3,"Senior, Female",
Cocky Rookie Pilot (Teen Male),"Fast, arrogant, energetic teen male audio. A confident voice, boasting to his superiors, trying to sound like a veteran, hungry for action. Fast, eager pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/35_cocky-rookie-pilot-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_b2dd70b6d0984ad3a0419b1b76c036fc.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_d11b469b605d474ea8b04d36d69e6354.mp3,"Teen, Male",
Mean Animated Girl (Teen Female),"Nasally, high-pitched, sarcastic teen female audio. A classic animated rival, using a deceptively sweet tone to deliver cruel insults. Slow, deliberate, mocking pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/36_mean-animated-girl-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_8a6e865e1ef04fbd9aba7e01c57a6bed.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_29e410487b4641c386d1824d81ba450b.mp3,"Teen, Female",
Tired History Professor (Senior Male),"Slow, dry, droning senior male audio. An academic (British accent) voice, drifting off-topic, sighing, bored by his own lecture. Very slow, monotone pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/37_tired-history-professor-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_591e3172a8fb4be180b9a68a6b05ee18.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_2b63305ef2bf49e9a81aad6ff47c4eec.mp3,"Senior, Male",
Burnt-Out Sassy Waitress (Middle-aged Female),"Gravelly, fast, sarcastic middle-aged female audio. A raspy voice, repeating orders with deadpan contempt, sighing heavily. Fast, flat pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/38_burnt-out-sassy-waitress-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_05f2bf84c1f24885b13691c26c7bcf2a.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4f6a424b60814687895d170a26e28b84.mp3,"Middle-aged, Female",
Female Corporate Synergy Speaker (Middle-aged Female),"Crisp, peppy, articulate middle-aged female audio. An energetic, optimistic voice, delivering positive-sounding corporate nonsense with total conviction. Fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/39_female-corporate-synergy-speaker-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_eb61d2fb3dcc4f5f9f223228dbed36e5.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_795e10cea887433fa1a5d46bc9c3db93.mp3,"Middle-aged, Female",
Awkward Teen Boy Asking a Girl Out (Teen Male),"High-pitched, stammering, cracking teen male audio. A voice stumbling over words, pausing, and speaking in breathless, quiet bursts. Erratic, halting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/40_awkward-teen-boy-asking-a-girl-out-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e1e26d18fe6b443f8a85087a888ecc13.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_28ccdd8496eb48d094477c1ae9019a4c.mp3,"Teen, Male",
Sorrowful Ancient Ghost (Senior Female),"Whispering, ethereal, slow senior female audio. A cold, airy voice, weeping and reliving a past tragedy with hollow sadness. Very slow, drifting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/41_sorrowful-ancient-ghost-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_272d6d0f4e6e4576a67183b38f5bca01.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_ea7547e75a70432583bace03f4431527.mp3,"Senior, Female",
Arrogant Fantasy Prince (Middle-aged Male),"Crisp, aristocratic, condescending middle-aged male audio. A posh British accent, dismissing danger, boasting of his skill, and complaining about the dirt. Moderate, arrogant pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/42_arrogant-fantasy-prince-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_9320b185ef7749e689c01311a3e3d776.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_411d1a1149b64003853cf8689b801772.mp3,"Middle-aged, Male",
Eager Local News Reporter (Teen Female),"Fast, high-pitched, overly enthusiastic teen female audio. A young, peppy voice, reporting on a minor local event with the gravity of a national crisis. Very fast, energetic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/43_eager-local-news-reporter-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ac3d6fb9a95c4c39be024399d566a664.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_9d5675cfdeca4a39b79ebcd78afef610.mp3,"Teen, Female",
Grumpy Old Cat Voice (Senior Male),"Gravelly, low, complaining senior male audio (voice for an animal). A slow, cynical voice, complaining about humans, demanding food, and narrating his intention to nap. Slow, grumbling pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/44_grumpy-old-cat-voice-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_a6cc8a35a0504e8a92ba181023208588.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_f53bc8b2bb0e4bc99e3142f8a262afa7.mp3,"Senior, Male",
Idiot Henchman Animated Villain (Middle-aged Male),"High-pitched, nasally, stupid middle-aged male audio. A voice that laughs at the wrong time, misunderstands the plan, and speaks with a goofy accent. Fast, erratic, simple pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/45_idiot-henchman-animated-villain-middle-aged-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_1df28884b7e146d2ac08be10c3a900a5.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_b43c1a24096d4193b58a0740dcce7ebc.mp3,"Middle-aged, Male",
Giddy Teen Best Friend (Teen Female),"Fast, high-pitched, whispering teen female audio. A voice of pure support and excitement, squealing over her friend's good news. Fast, bubbly pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/46_giddy-teen-best-friend-teen-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_616d66d3842a4109a492ed1fb1d8ffaa.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_74bc868122d64513828dab7ef3b014da.mp3,"Teen, Female",
Weary Spaceship Mechanic (Senior Male),"Gravelly, accented, tired senior male audio (comms). A voice (Scottish or Southern) patiently explaining complex repairs, complaining about the ship's design. Slow, deliberate pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/47_weary-spaceship-mechanic-senior-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_e4f4f97678cd4bb0840e2c80f7f9d4a8.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_5d69f35d6a8740388dd116977265b931.mp3,"Senior, Male",
Calculating Queen Regent (Middle-aged Female),"Smooth, cold, articulate middle-aged female audio. A refined (British RP) voice, delivering polite, veiled threats and manipulating politicians. Slow, deliberate, precise pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/48_calculating-queen-regent-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_de610843fe4e4a9ba4ea0cb99ca4fc11.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_287e93a503174159b9f93a34dc24409a.mp3,"Middle-aged, Female",
Wannabe Teenage Rockstar (Teen Male),"Energetic, shouting, cracking teen male audio. A voice trying to sound gravelly and tough, but cracking with youth, boasting about his band. Fast, aggressive pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/49_wannabe-teenage-rockstar-teen-male.mp3,https://s3.renderplatform.com/user-assets/preview/gr_7493bb3b72fa40a3b6f9873656722dce.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_af2a65b9dc2d4bbfb622b1134672daa0.mp3,"Teen, Male",
Sweet Confused Old Lady (Senior Female),"Soft, high-pitched, hesitant senior female audio. A gentle, shaky voice, asking repetitive questions with polite confusion. Slow, halting pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/50_sweet-confused-old-lady-senior-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_ac437246b81d401e85142069a385e888.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_771665a298624e91ba4744e721275a87.mp3,"Senior, Female",
Aggressive Female Personal Trainer (Middle-aged Female),"Loud, sharp, gravelly middle-aged female audio. A strong, barking voice, shouting motivational clichés and counting reps with aggressive speed. Fast, rhythmic pace.",https://s3.renderplatform.com/public-testing/examples/2025-09-24/51_aggressive-female-personal-trainer-middle-aged-female.mp3,https://s3.renderplatform.com/user-assets/preview/gr_5a10dffeba7949d68e830a75279d491e.png,,https://s3.renderplatform.com/user-assets/preview/generated_audio/gr_4139ef371c734dfcabbaad3a55af73fb.mp3,"Middle-aged, Female",
